%time SoC_Batt I_Tot_Bus I_to_Batt Air Temp Meth Mic CPU RF
1283 0.227391063476 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1284 0.226947712109 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1285 0.226504360743 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1286 0.226061009377 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1287 0.226057992605 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1288 0.226054975832 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1289 0.226051959059 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1290 0.226048942287 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1291 0.226045925514 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1292 0.226042908741 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1293 0.226039891969 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1294 0.226036875196 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1295 0.226033858423 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1296 0.226030841651 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1297 0.226027824878 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1298 0.226024808105 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1299 0.226021791333 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1300 0.22601877456 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1301 0.226015757787 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1302 0.226012741015 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1303 0.226009724242 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1304 0.226006707469 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1305 0.226003690697 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1306 0.226000673924 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1307 0.225997657151 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1308 0.225994640379 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1309 0.225991623606 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1310 0.225988606833 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1311 0.225988499853 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1312 0.225988392873 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1313 0.225988285892 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1314 0.225988178912 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1315 0.225988071932 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1316 0.225987964952 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1317 0.225987857971 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1318 0.225987750991 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1319 0.225987644011 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1320 0.22598753703 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1321 0.22598743005 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1322 0.22598732307 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1323 0.22435042248 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1324 0.22271352189 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1325 0.2210766213 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1326 0.21943972071 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1327 0.21780282012 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1328 0.21616591953 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1329 0.21452901894 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1330 0.21289211835 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1331 0.21125521776 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1332 0.20961831717 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1333 0.20798141658 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1334 0.20634451599 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1335 0.2047076154 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1336 0.20307071481 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1337 0.20143381422 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1338 0.19979691363 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1339 0.19816001304 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1340 0.19652311245 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1341 0.19488621186 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1342 0.19324931127 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1343 0.19161241068 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1344 0.18997551009 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1345 0.1883386095 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1346 0.18670170891 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1347 0.18506480832 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1348 0.18342790773 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1349 0.18179100714 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1350 0.18015410655 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1351 0.17851720596 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
1352 0.17688030537 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1353 0.176870688826 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1354 0.176861072282 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1355 0.176851455739 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1356 0.176841839195 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1357 0.176832222651 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
1358 0.176822606107 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1359 0.176208852956 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1360 0.175595099804 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1361 0.174981346652 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1362 0.1743675935 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1363 0.173753840348 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1364 0.173140087197 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1365 0.172526334045 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1366 0.171912580893 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1367 0.171298827741 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1368 0.17068507459 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1369 0.170071321438 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1370 0.169457568286 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1371 0.168843815134 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1372 0.168230061982 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1373 0.167616308831 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1374 0.167002555679 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1375 0.166388802527 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1376 0.165775049375 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1377 0.165161296223 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1378 0.164547543072 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1379 0.16393378992 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1380 0.163320036768 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1381 0.162706283616 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1382 0.162092530465 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1383 0.161478777313 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1384 0.160865024161 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1385 0.160251271009 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1386 0.159637517857 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1387 0.159023764706 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1388 0.158410011554 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1389 0.158405409029 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1390 0.158400806504 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1391 0.15839620398 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1392 0.158391601455 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1393 0.15838699893 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1394 0.158382396405 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1395 0.158377793881 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1396 0.158373191356 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1397 0.158368588831 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1398 0.158363986307 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1399 0.158359383782 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1400 0.158354781257 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1401 0.157911429891 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1402 0.157468078525 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1403 0.157024727159 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1404 0.156581375793 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1405 0.156138024427 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1406 0.155694673061 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1407 0.155691656288 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1408 0.155688639515 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1409 0.155685622743 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1410 0.15568260597 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1411 0.155679589197 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1412 0.155676572425 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1413 0.155673555652 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1414 0.155670538879 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1415 0.155667522107 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1416 0.155664505334 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1417 0.155661488561 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1418 0.155658471789 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1419 0.155655455016 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1420 0.155652438243 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1421 0.155649421471 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1422 0.155646404698 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1423 0.155643387925 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1424 0.155640371153 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1425 0.15563735438 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1426 0.155634337607 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1427 0.155631320835 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1428 0.155628304062 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1429 0.155625287289 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1430 0.155622270517 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1431 0.155622163536 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1432 0.155622056556 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1433 0.155621949576 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1434 0.155621842596 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1435 0.155621735615 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1436 0.155621628635 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1437 0.155621521655 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1438 0.155621414674 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1439 0.155621307694 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1440 0.155621200714 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1441 0.155621093733 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1442 0.155620986753 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1443 0.153984086163 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1444 0.152347185573 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1445 0.150710284983 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1446 0.149073384393 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1447 0.147436483803 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1448 0.145799583213 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1449 0.144162682623 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1450 0.142525782033 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1451 0.140888881443 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1452 0.139251980853 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1453 0.137615080263 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1454 0.135978179673 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1455 0.134341279083 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1456 0.132704378493 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1457 0.131067477903 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1458 0.129430577313 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1459 0.127793676723 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1460 0.126156776133 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1461 0.124519875543 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1462 0.122882974953 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1463 0.121246074363 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1464 0.119609173773 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1465 0.117972273183 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1466 0.116335372593 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1467 0.114698472003 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1468 0.113061571413 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1469 0.111424670823 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1470 0.109787770233 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1471 0.108150869643 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
1472 0.106513969053 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1473 0.106504352509 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1474 0.106494735966 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1475 0.106485119422 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1476 0.106475502878 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1477 0.106465886334 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
1478 0.106456269791 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1479 0.105842516639 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1480 0.105228763487 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1481 0.104615010335 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1482 0.104001257184 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1483 0.103387504032 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1484 0.10277375088 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1485 0.102159997728 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1486 0.101546244576 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1487 0.100932491425 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1488 0.100318738273 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1489 0.0997049851211 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1490 0.0990912319693 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1491 0.0984774788175 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1492 0.0978637256657 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1493 0.0972499725139 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1494 0.0966362193622 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1495 0.0960224662104 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1496 0.0954087130586 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1497 0.0947949599068 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1498 0.094181206755 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1499 0.0935674536032 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1500 0.0929537004514 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1501 0.0923399472997 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1502 0.0917261941479 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1503 0.0911124409961 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1504 0.0904986878443 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1505 0.0898849346925 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1506 0.0892711815407 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1507 0.0886574283889 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1508 0.0880436752372 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1509 0.0880390727124 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1510 0.0880344701877 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1511 0.088029867663 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1512 0.0880252651382 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1513 0.0880206626135 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1514 0.0880160600888 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1515 0.088011457564 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1516 0.0880068550393 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1517 0.0880022525146 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1518 0.0879976499898 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1519 0.0879930474651 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1520 0.0879884449404 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1521 0.0875450935743 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1522 0.0871017422082 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1523 0.0866583908422 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1524 0.0862150394761 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1525 0.08577168811 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1526 0.0853283367439 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1527 0.0853253199713 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1528 0.0853223031986 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1529 0.0853192864259 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1530 0.0853162696533 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1531 0.0853132528806 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1532 0.0853102361079 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1533 0.0853072193353 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1534 0.0853042025626 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1535 0.08530118579 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1536 0.0852981690173 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1537 0.0852951522446 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1538 0.085292135472 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1539 0.0852891186993 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1540 0.0852861019266 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1541 0.085283085154 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1542 0.0852800683813 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1543 0.0852770516086 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1544 0.085274034836 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1545 0.0852710180633 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1546 0.0852680012906 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1547 0.085264984518 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1548 0.0852619677453 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1549 0.0852589509726 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1550 0.0852559342 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1551 0.0852558272197 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1552 0.0852557202394 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1553 0.0852556132591 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1554 0.0852555062788 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1555 0.0852553992985 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1556 0.0852552923183 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1557 0.085255185338 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1558 0.0852550783577 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1559 0.0852549713774 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1560 0.0852548643971 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1561 0.0852547574168 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1562 0.0852546504365 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1563 0.0836177498465 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1564 0.0819808492565 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1565 0.0803439486665 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1566 0.0787070480765 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1567 0.0770701474865 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1568 0.0754332468965 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1569 0.0737963463065 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1570 0.0721594457165 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1571 0.0705225451265 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1572 0.0688856445365 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1573 0.0672487439464 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1574 0.0656118433564 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1575 0.0639749427664 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1576 0.0623380421764 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1577 0.0607011415864 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1578 0.0590642409964 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1579 0.0574273404064 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1580 0.0557904398164 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1581 0.0541535392264 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1582 0.0525166386364 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1583 0.0508797380464 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1584 0.0492428374564 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1585 0.0476059368664 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1586 0.0459690362764 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1587 0.0443321356864 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1588 0.0426952350963 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1589 0.0410583345063 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1590 0.0394214339163 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1591 0.0377845333263 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
1592 0.0361476327363 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
