%time Master_Adderess Master_Data Bus_Data
133146 401 1 1
133164 501 1 1
133200 101 1 1
133230 201 1 1
133236 301 1 1
133266 401 1 1
133284 501 1 1
133320 101 1 1
133350 201 1 1
133356 301 1 1
133386 401 1 1
133404 501 1 1
133440 101 1 1
133470 201 1 1
133476 301 1 1
133506 401 1 1
133524 501 1 1
133560 101 1 1
133590 201 1 1
133596 301 1 1
133626 401 1 1
133644 501 1 1
133680 101 1 1
133710 201 1 1
133716 301 1 1
133746 401 1 1
133764 501 1 1
133800 101 1 1
133830 201 1 1
133836 301 1 1
133866 401 1 1
133884 501 1 1
133920 101 1 1
133950 201 1 1
133956 301 1 1
133986 401 1 1
134004 501 1 1
134040 101 1 1
134070 201 1 1
134076 301 1 1
134106 401 1 1
134124 501 1 1
134160 101 1 1
134190 201 1 1
134196 301 1 1
134226 401 1 1
134244 501 1 1
134280 101 1 1
134310 201 1 1
134316 301 1 1
134346 401 1 1
134364 501 1 1
134400 101 1 1
134430 201 1 1
134436 301 1 1
134466 401 1 1
134484 501 1 1
134520 101 1 1
134550 201 1 1
134556 301 1 1
134586 401 1 1
134604 501 1 1
134640 101 1 1
134670 201 1 1
134676 301 1 1
134706 401 1 1
134724 501 1 1
134760 101 1 1
134790 201 1 1
134796 301 1 1
134826 401 1 1
134844 501 1 1
134880 101 1 1
134910 201 1 1
134916 301 1 1
134946 401 1 1
134964 501 1 1
135000 101 1 1
135030 201 1 1
135036 301 1 1
135066 401 1 1
135084 501 1 1
135120 101 1 1
135150 201 1 1
135156 301 1 1
135186 401 1 1
135204 501 1 1
135240 101 1 1
135270 201 1 1
135276 301 1 1
135306 401 1 1
135324 501 1 1
135360 101 1 1
135390 201 1 1
135396 301 1 1
135426 401 1 1
135444 501 1 1
135480 101 1 1
135510 201 1 1
135516 301 1 1
135546 401 1 1
135564 501 1 1
135600 101 1 1
135630 201 1 1
135636 301 1 1
135666 401 1 1
135684 501 1 1
135720 101 1 1
135750 201 1 1
135756 301 1 1
135786 401 1 1
135804 501 1 1
135840 101 1 1
135870 201 1 1
135876 301 1 1
135906 401 1 1
135924 501 1 1
135960 101 1 1
135990 201 1 1
135996 301 1 1
136026 401 1 1
136044 501 1 1
136080 101 1 1
136110 201 1 1
136116 301 1 1
136146 401 1 1
136164 501 1 1
136200 101 1 1
136230 201 1 1
136236 301 1 1
136266 401 1 1
136284 501 1 1
136320 101 1 1
136350 201 1 1
136356 301 1 1
136386 401 1 1
136404 501 1 1
136440 101 1 1
136470 201 1 1
136476 301 1 1
136506 401 1 1
136524 501 1 1
136560 101 1 1
136590 201 1 1
136596 301 1 1
136626 401 1 1
136644 501 1 1
136680 101 1 1
136710 201 1 1
136716 301 1 1
136746 401 1 1
136764 501 1 1
136800 101 1 1
136830 201 1 1
136836 301 1 1
136866 401 1 1
136884 501 1 1
136920 101 1 1
136950 201 1 1
136956 301 1 1
136986 401 1 1
137004 501 1 1
137040 101 1 1
137070 201 1 1
137076 301 1 1
137106 401 1 1
137124 501 1 1
137160 101 1 1
137190 201 1 1
137196 301 1 1
137226 401 1 1
137244 501 1 1
137280 101 1 1
137310 201 1 1
137316 301 1 1
137346 401 1 1
137364 501 1 1
137400 101 1 1
137430 201 1 1
137436 301 1 1
137466 401 1 1
137484 501 1 1
137520 101 1 1
137550 201 1 1
137556 301 1 1
137586 401 1 1
137604 501 1 1
137640 101 1 1
137670 201 1 1
137676 301 1 1
137706 401 1 1
137724 501 1 1
137760 101 1 1
137790 201 1 1
137796 301 1 1
137826 401 1 1
137844 501 1 1
137880 101 1 1
137910 201 1 1
137916 301 1 1
137946 401 1 1
137964 501 1 1
138000 101 1 1
138030 201 1 1
138036 301 1 1
138066 401 1 1
138084 501 1 1
138120 101 1 1
138150 201 1 1
138156 301 1 1
138186 401 1 1
138204 501 1 1
138240 101 1 1
138270 201 1 1
138276 301 1 1
138306 401 1 1
138324 501 1 1
138360 101 1 1
138390 201 1 1
138396 301 1 1
138426 401 1 1
138444 501 1 1
138480 101 1 1
138510 201 1 1
138516 301 1 1
138546 401 1 1
138564 501 1 1
138600 101 1 1
138630 201 1 1
138636 301 1 1
138666 401 1 1
138684 501 1 1
138720 101 1 1
138750 201 1 1
138756 301 1 1
138786 401 1 1
138804 501 1 1
138840 101 1 1
138870 201 1 1
138876 301 1 1
138906 401 1 1
138924 501 1 1
138960 101 1 1
138990 201 1 1
138996 301 1 1
139026 401 1 1
139044 501 1 1
139080 101 1 1
139110 201 1 1
139116 301 1 1
139146 401 1 1
139164 501 1 1
139200 101 1 1
139230 201 1 1
139236 301 1 1
139266 401 1 1
139284 501 1 1
139320 101 1 1
139350 201 1 1
139356 301 1 1
139386 401 1 1
139404 501 1 1
139440 101 1 1
139470 201 1 1
139476 301 1 1
139506 401 1 1
139524 501 1 1
139560 101 1 1
139590 201 1 1
139596 301 1 1
139626 401 1 1
139644 501 1 1
139680 101 1 1
139710 201 1 1
139716 301 1 1
139746 401 1 1
139764 501 1 1
139800 101 1 1
139830 201 1 1
139836 301 1 1
139866 401 1 1
139884 501 1 1
139920 101 1 1
139950 201 1 1
139956 301 1 1
139986 401 1 1
140004 501 1 1
140040 101 1 1
140070 201 1 1
140076 301 1 1
140106 401 1 1
140124 501 1 1
140160 101 1 1
140190 201 1 1
140196 301 1 1
140226 401 1 1
140244 501 1 1
140280 101 1 1
140310 201 1 1
140316 301 1 1
140346 401 1 1
140364 501 1 1
140400 101 1 1
140430 201 1 1
140436 301 1 1
140466 401 1 1
140484 501 1 1
140520 101 1 1
140550 201 1 1
140556 301 1 1
140586 401 1 1
140604 501 1 1
140640 101 1 1
140670 201 1 1
140676 301 1 1
140706 401 1 1
140724 501 1 1
140760 101 1 1
140790 201 1 1
140796 301 1 1
140826 401 1 1
140844 501 1 1
140880 101 1 1
140910 201 1 1
140916 301 1 1
140946 401 1 1
140964 501 1 1
141000 101 1 1
141030 201 1 1
141036 301 1 1
141066 401 1 1
141084 501 1 1
141120 101 1 1
141150 201 1 1
141156 301 1 1
141186 401 1 1
141204 501 1 1
141240 101 1 1
141270 201 1 1
141276 301 1 1
141306 401 1 1
141324 501 1 1
141360 101 1 1
141390 201 1 1
141396 301 1 1
141426 401 1 1
141444 501 1 1
141480 101 1 1
141510 201 1 1
141516 301 1 1
141546 401 1 1
141564 501 1 1
141600 101 1 1
141630 201 1 1
141636 301 1 1
141666 401 1 1
141684 501 1 1
141720 101 1 1
141750 201 1 1
141756 301 1 1
141786 401 1 1
141804 501 1 1
141840 101 1 1
141870 201 1 1
141876 301 1 1
141906 401 1 1
141924 501 1 1
141960 101 1 1
141990 201 1 1
141996 301 1 1
142026 401 1 1
142044 501 1 1
142080 101 1 1
142110 201 1 1
142116 301 1 1
142146 401 1 1
142164 501 1 1
142200 101 1 1
142230 201 1 1
142236 301 1 1
142266 401 1 1
142284 501 1 1
142320 101 1 1
142350 201 1 1
142356 301 1 1
142386 401 1 1
142404 501 1 1
142440 101 1 1
142470 201 1 1
142476 301 1 1
142506 401 1 1
142524 501 1 1
142560 101 1 1
142590 201 1 1
142596 301 1 1
142626 401 1 1
142644 501 1 1
142680 101 1 1
142710 201 1 1
142716 301 1 1
142746 401 1 1
142764 501 1 1
142800 101 1 1
142830 201 1 1
142836 301 1 1
142866 401 1 1
142884 501 1 1
142920 101 1 1
142950 201 1 1
142956 301 1 1
142986 401 1 1
143004 501 1 1
143040 101 1 1
143070 201 1 1
143076 301 1 1
143106 401 1 1
143124 501 1 1
143160 101 1 1
143190 201 1 1
143196 301 1 1
143226 401 1 1
143244 501 1 1
143280 101 1 1
143310 201 1 1
143316 301 1 1
143346 401 1 1
143364 501 1 1
143400 101 1 1
143430 201 1 1
143436 301 1 1
143466 401 1 1
143484 501 1 1
143520 101 1 1
143550 201 1 1
143556 301 1 1
143586 401 1 1
143604 501 1 1
143640 101 1 1
143670 201 1 1
143676 301 1 1
143706 401 1 1
143724 501 1 1
143760 101 1 1
143790 201 1 1
143796 301 1 1
143826 401 1 1
143844 501 1 1
143880 101 1 1
143910 201 1 1
143916 301 1 1
143946 401 1 1
143964 501 1 1
144000 101 1 1
144030 201 1 1
144036 301 1 1
144066 401 1 1
144084 501 1 1
144120 101 1 1
144150 201 1 1
144156 301 1 1
144186 401 1 1
144204 501 1 1
144240 101 1 1
144270 201 1 1
144276 301 1 1
144306 401 1 1
144324 501 1 1
144360 101 1 1
144390 201 1 1
144396 301 1 1
144426 401 1 1
144444 501 1 1
144480 101 1 1
144510 201 1 1
144516 301 1 1
144546 401 1 1
144564 501 1 1
144600 101 1 1
144630 201 1 1
144636 301 1 1
144666 401 1 1
144684 501 1 1
144720 101 1 1
144750 201 1 1
144756 301 1 1
144786 401 1 1
144804 501 1 1
144840 101 1 1
144870 201 1 1
144876 301 1 1
144906 401 1 1
144924 501 1 1
144960 101 1 1
144990 201 1 1
144996 301 1 1
145026 401 1 1
145044 501 1 1
145080 101 1 1
145110 201 1 1
145116 301 1 1
145146 401 1 1
145164 501 1 1
145200 101 1 1
145230 201 1 1
145236 301 1 1
145266 401 1 1
145284 501 1 1
145320 101 1 1
145350 201 1 1
145356 301 1 1
145386 401 1 1
145404 501 1 1
145440 101 1 1
145470 201 1 1
145476 301 1 1
145506 401 1 1
145524 501 1 1
145560 101 1 1
145590 201 1 1
145596 301 1 1
145626 401 1 1
145644 501 1 1
145680 101 1 1
145710 201 1 1
145716 301 1 1
145746 401 1 1
145764 501 1 1
145800 101 1 1
145830 201 1 1
145836 301 1 1
145866 401 1 1
145884 501 1 1
145920 101 1 1
145950 201 1 1
145956 301 1 1
145986 401 1 1
146004 501 1 1
146040 101 1 1
146070 201 1 1
146076 301 1 1
146106 401 1 1
146124 501 1 1
146160 101 1 1
146190 201 1 1
146196 301 1 1
146226 401 1 1
146244 501 1 1
146280 101 1 1
146310 201 1 1
146316 301 1 1
146346 401 1 1
146364 501 1 1
146400 101 1 1
146430 201 1 1
146436 301 1 1
146466 401 1 1
146484 501 1 1
146520 101 1 1
146550 201 1 1
146556 301 1 1
146586 401 1 1
146604 501 1 1
146640 101 1 1
146670 201 1 1
146676 301 1 1
146706 401 1 1
146724 501 1 1
146760 101 1 1
146790 201 1 1
146796 301 1 1
146826 401 1 1
146844 501 1 1
146880 101 1 1
146910 201 1 1
146916 301 1 1
146946 401 1 1
146964 501 1 1
147000 101 1 1
147030 201 1 1
147036 301 1 1
147066 401 1 1
147084 501 1 1
147120 101 1 1
147150 201 1 1
147156 301 1 1
147186 401 1 1
147204 501 1 1
147240 101 1 1
147270 201 1 1
147276 301 1 1
147306 401 1 1
147324 501 1 1
147360 101 1 1
147390 201 1 1
147396 301 1 1
147426 401 1 1
147444 501 1 1
147480 101 1 1
147510 201 1 1
147516 301 1 1
147546 401 1 1
147564 501 1 1
147600 101 1 1
147630 201 1 1
147636 301 1 1
147666 401 1 1
147684 501 1 1
147720 101 1 1
147750 201 1 1
147756 301 1 1
147786 401 1 1
147804 501 1 1
147840 101 1 1
147870 201 1 1
147876 301 1 1
147906 401 1 1
147924 501 1 1
147960 101 1 1
147990 201 1 1
147996 301 1 1
148026 401 1 1
148044 501 1 1
148080 101 1 1
148110 201 1 1
148116 301 1 1
148146 401 1 1
148164 501 1 1
148200 101 1 1
148230 201 1 1
148236 301 1 1
148266 401 1 1
148284 501 1 1
148320 101 1 1
148350 201 1 1
148356 301 1 1
148386 401 1 1
148404 501 1 1
148440 101 1 1
148470 201 1 1
148476 301 1 1
148506 401 1 1
148524 501 1 1
148560 101 1 1
148590 201 1 1
148596 301 1 1
148626 401 1 1
148644 501 1 1
148680 101 1 1
148710 201 1 1
148716 301 1 1
148746 401 1 1
148764 501 1 1
148800 101 1 1
148830 201 1 1
148836 301 1 1
148866 401 1 1
148884 501 1 1
148920 101 1 1
148950 201 1 1
148956 301 1 1
148986 401 1 1
149004 501 1 1
149040 101 1 1
149070 201 1 1
149076 301 1 1
149106 401 1 1
149124 501 1 1
149160 101 1 1
149190 201 1 1
149196 301 1 1
149226 401 1 1
149244 501 1 1
149280 101 1 1
149310 201 1 1
149316 301 1 1
149346 401 1 1
149364 501 1 1
149400 101 1 1
149430 201 1 1
149436 301 1 1
149466 401 1 1
149484 501 1 1
149520 101 1 1
149550 201 1 1
149556 301 1 1
149586 401 1 1
149604 501 1 1
149640 101 1 1
149670 201 1 1
149676 301 1 1
149706 401 1 1
149724 501 1 1
149760 101 1 1
149790 201 1 1
149796 301 1 1
149826 401 1 1
149844 501 1 1
149880 101 1 1
149910 201 1 1
149916 301 1 1
149946 401 1 1
149964 501 1 1
150000 101 1 1
150030 201 1 1
150036 301 1 1
150066 401 1 1
150084 501 1 1
150120 101 1 1
150150 201 1 1
150156 301 1 1
150186 401 1 1
150204 501 1 1
150240 101 1 1
150270 201 1 1
150276 301 1 1
150306 401 1 1
150324 501 1 1
150360 101 1 1
150390 201 1 1
150396 301 1 1
150426 401 1 1
150444 501 1 1
150480 101 1 1
150510 201 1 1
150516 301 1 1
150546 401 1 1
150564 501 1 1
150600 101 1 1
150630 201 1 1
150636 301 1 1
150666 401 1 1
150684 501 1 1
150720 101 1 1
150750 201 1 1
150756 301 1 1
150786 401 1 1
150804 501 1 1
150840 101 1 1
150870 201 1 1
150876 301 1 1
150906 401 1 1
150924 501 1 1
150960 101 1 1
150990 201 1 1
150996 301 1 1
151026 401 1 1
151044 501 1 1
151080 101 1 1
151110 201 1 1
151116 301 1 1
151146 401 1 1
151164 501 1 1
151200 101 1 1
151230 201 1 1
151236 301 1 1
151266 401 1 1
151284 501 1 1
151320 101 1 1
151350 201 1 1
151356 301 1 1
151386 401 1 1
151404 501 1 1
151440 101 1 1
151470 201 1 1
151476 301 1 1
151506 401 1 1
151524 501 1 1
151560 101 1 1
151590 201 1 1
151596 301 1 1
151626 401 1 1
151644 501 1 1
151680 101 1 1
151710 201 1 1
151716 301 1 1
151746 401 1 1
151764 501 1 1
151800 101 1 1
151830 201 1 1
151836 301 1 1
151866 401 1 1
151884 501 1 1
151920 101 1 1
151950 201 1 1
151956 301 1 1
151986 401 1 1
152004 501 1 1
152040 101 1 1
152070 201 1 1
152076 301 1 1
152106 401 1 1
152124 501 1 1
152160 101 1 1
152190 201 1 1
152196 301 1 1
152226 401 1 1
152244 501 1 1
152280 101 1 1
152310 201 1 1
152316 301 1 1
152346 401 1 1
152364 501 1 1
152400 101 1 1
152430 201 1 1
152436 301 1 1
152466 401 1 1
152484 501 1 1
152520 101 1 1
152550 201 1 1
152556 301 1 1
152586 401 1 1
152604 501 1 1
152640 101 1 1
152670 201 1 1
152676 301 1 1
152706 401 1 1
152724 501 1 1
152760 101 1 1
152790 201 1 1
152796 301 1 1
152826 401 1 1
152844 501 1 1
152880 101 1 1
152910 201 1 1
152916 301 1 1
152946 401 1 1
152964 501 1 1
153000 101 1 1
153030 201 1 1
153036 301 1 1
153066 401 1 1
153084 501 1 1
153120 101 1 1
153150 201 1 1
153156 301 1 1
153186 401 1 1
153204 501 1 1
153240 101 1 1
153270 201 1 1
153276 301 1 1
153306 401 1 1
153324 501 1 1
153360 101 1 1
153390 201 1 1
153396 301 1 1
153426 401 1 1
153444 501 1 1
153480 101 1 1
153510 201 1 1
153516 301 1 1
153546 401 1 1
153564 501 1 1
153600 101 1 1
153630 201 1 1
153636 301 1 1
153666 401 1 1
153684 501 1 1
153720 101 1 1
153750 201 1 1
153756 301 1 1
153786 401 1 1
153804 501 1 1
153840 101 1 1
153870 201 1 1
153876 301 1 1
153906 401 1 1
153924 501 1 1
153960 101 1 1
153990 201 1 1
153996 301 1 1
154026 401 1 1
154044 501 1 1
154080 101 1 1
154110 201 1 1
154116 301 1 1
154146 401 1 1
154164 501 1 1
154200 101 1 1
154230 201 1 1
154236 301 1 1
154266 401 1 1
154284 501 1 1
154320 101 1 1
154350 201 1 1
154356 301 1 1
154386 401 1 1
154404 501 1 1
154440 101 1 1
154470 201 1 1
154476 301 1 1
154506 401 1 1
154524 501 1 1
154560 101 1 1
154590 201 1 1
154596 301 1 1
154626 401 1 1
154644 501 1 1
154680 101 1 1
154710 201 1 1
154716 301 1 1
154746 401 1 1
154764 501 1 1
154800 101 1 1
154830 201 1 1
154836 301 1 1
154866 401 1 1
154884 501 1 1
154920 101 1 1
154950 201 1 1
154956 301 1 1
154986 401 1 1
155004 501 1 1
155040 101 1 1
155070 201 1 1
155076 301 1 1
155106 401 1 1
155124 501 1 1
155160 101 1 1
155190 201 1 1
155196 301 1 1
155226 401 1 1
155244 501 1 1
155280 101 1 1
155310 201 1 1
155316 301 1 1
155346 401 1 1
155364 501 1 1
155400 101 1 1
155430 201 1 1
155436 301 1 1
155466 401 1 1
155484 501 1 1
155520 101 1 1
155550 201 1 1
155556 301 1 1
155586 401 1 1
155604 501 1 1
155640 101 1 1
155670 201 1 1
155676 301 1 1
155706 401 1 1
155724 501 1 1
155760 101 1 1
155790 201 1 1
155796 301 1 1
155826 401 1 1
155844 501 1 1
155880 101 1 1
155910 201 1 1
155916 301 1 1
155946 401 1 1
155964 501 1 1
156000 101 1 1
156030 201 1 1
156036 301 1 1
156066 401 1 1
156084 501 1 1
156120 101 1 1
156150 201 1 1
156156 301 1 1
156186 401 1 1
156204 501 1 1
156240 101 1 1
156270 201 1 1
156276 301 1 1
156306 401 1 1
156324 501 1 1
156360 101 1 1
156390 201 1 1
156396 301 1 1
156426 401 1 1
156444 501 1 1
156480 101 1 1
156510 201 1 1
156516 301 1 1
156546 401 1 1
156564 501 1 1
156600 101 1 1
156630 201 1 1
156636 301 1 1
156666 401 1 1
156684 501 1 1
156720 101 1 1
156750 201 1 1
156756 301 1 1
156786 401 1 1
156804 501 1 1
156840 101 1 1
156870 201 1 1
156876 301 1 1
156906 401 1 1
156924 501 1 1
156960 101 1 1
156990 201 1 1
156996 301 1 1
157026 401 1 1
157044 501 1 1
157080 101 1 1
157110 201 1 1
157116 301 1 1
157146 401 1 1
157164 501 1 1
157200 101 1 1
157230 201 1 1
157236 301 1 1
157266 401 1 1
157284 501 1 1
157320 101 1 1
157350 201 1 1
157356 301 1 1
157386 401 1 1
157404 501 1 1
157440 101 1 1
157470 201 1 1
157476 301 1 1
157506 401 1 1
157524 501 1 1
157560 101 1 1
157590 201 1 1
157596 301 1 1
157626 401 1 1
157644 501 1 1
157680 101 1 1
157710 201 1 1
157716 301 1 1
157746 401 1 1
157764 501 1 1
157800 101 1 1
157830 201 1 1
157836 301 1 1
157866 401 1 1
157884 501 1 1
157920 101 1 1
157950 201 1 1
157956 301 1 1
157986 401 1 1
158004 501 1 1
158040 101 1 1
158070 201 1 1
158076 301 1 1
158106 401 1 1
158124 501 1 1
158160 101 1 1
158190 201 1 1
158196 301 1 1
158226 401 1 1
158244 501 1 1
158280 101 1 1
158310 201 1 1
158316 301 1 1
158346 401 1 1
158364 501 1 1
158400 101 1 1
158430 201 1 1
158436 301 1 1
158466 401 1 1
158484 501 1 1
158520 101 1 1
158550 201 1 1
158556 301 1 1
158586 401 1 1
158604 501 1 1
158640 101 1 1
158670 201 1 1
158676 301 1 1
158706 401 1 1
158724 501 1 1
158760 101 1 1
158790 201 1 1
158796 301 1 1
158826 401 1 1
158844 501 1 1
158880 101 1 1
158910 201 1 1
158916 301 1 1
158946 401 1 1
158964 501 1 1
159000 101 1 1
159030 201 1 1
159036 301 1 1
159066 401 1 1
159084 501 1 1
159120 101 1 1
159150 201 1 1
159156 301 1 1
159186 401 1 1
159204 501 1 1
159240 101 1 1
159270 201 1 1
159276 301 1 1
159306 401 1 1
159324 501 1 1
159360 101 1 1
159390 201 1 1
159396 301 1 1
159426 401 1 1
159444 501 1 1
159480 101 1 1
159510 201 1 1
159516 301 1 1
159546 401 1 1
159564 501 1 1
159600 101 1 1
159630 201 1 1
159636 301 1 1
159666 401 1 1
159684 501 1 1
159720 101 1 1
159750 201 1 1
159756 301 1 1
159786 401 1 1
159804 501 1 1
159840 101 1 1
159870 201 1 1
159876 301 1 1
159906 401 1 1
159924 501 1 1
159960 101 1 1
159990 201 1 1
159996 301 1 1
160026 401 1 1
160044 501 1 1
160080 101 1 1
160110 201 1 1
160116 301 1 1
160146 401 1 1
160164 501 1 1
160200 101 1 1
160230 201 1 1
160236 301 1 1
160266 401 1 1
160284 501 1 1
160320 101 1 1
160350 201 1 1
160356 301 1 1
160386 401 1 1
160404 501 1 1
160440 101 1 1
160470 201 1 1
160476 301 1 1
160506 401 1 1
160524 501 1 1
160560 101 1 1
160590 201 1 1
160596 301 1 1
160626 401 1 1
160644 501 1 1
160680 101 1 1
160710 201 1 1
160716 301 1 1
160746 401 1 1
160764 501 1 1
160800 101 1 1
160830 201 1 1
160836 301 1 1
160866 401 1 1
160884 501 1 1
160920 101 1 1
160950 201 1 1
160956 301 1 1
160986 401 1 1
161004 501 1 1
161040 101 1 1
161070 201 1 1
161076 301 1 1
161106 401 1 1
161124 501 1 1
161160 101 1 1
161190 201 1 1
161196 301 1 1
161226 401 1 1
161244 501 1 1
161280 101 1 1
161310 201 1 1
161316 301 1 1
161346 401 1 1
161364 501 1 1
161400 101 1 1
161430 201 1 1
161436 301 1 1
161466 401 1 1
161484 501 1 1
161520 101 1 1
161550 201 1 1
161556 301 1 1
161586 401 1 1
161604 501 1 1
161640 101 1 1
161670 201 1 1
161676 301 1 1
161706 401 1 1
161724 501 1 1
161760 101 1 1
161790 201 1 1
161796 301 1 1
161826 401 1 1
161844 501 1 1
161880 101 1 1
161910 201 1 1
161916 301 1 1
161946 401 1 1
161964 501 1 1
162000 101 1 1
162030 201 1 1
162036 301 1 1
162066 401 1 1
162084 501 1 1
162120 101 1 1
162150 201 1 1
162156 301 1 1
162186 401 1 1
162204 501 1 1
162240 101 1 1
162270 201 1 1
162276 301 1 1
162306 401 1 1
162324 501 1 1
162360 101 1 1
162390 201 1 1
162396 301 1 1
162426 401 1 1
162444 501 1 1
162480 101 1 1
162510 201 1 1
162516 301 1 1
162546 401 1 1
162564 501 1 1
162600 101 1 1
162630 201 1 1
162636 301 1 1
162666 401 1 1
162684 501 1 1
162720 101 1 1
162750 201 1 1
162756 301 1 1
162786 401 1 1
162804 501 1 1
162840 101 1 1
162870 201 1 1
162876 301 1 1
162906 401 1 1
162924 501 1 1
162960 101 1 1
162990 201 1 1
162996 301 1 1
163026 401 1 1
163044 501 1 1
163080 101 1 1
163110 201 1 1
163116 301 1 1
163146 401 1 1
163164 501 1 1
163200 101 1 1
163230 201 1 1
163236 301 1 1
163266 401 1 1
163284 501 1 1
163320 101 1 1
163350 201 1 1
163356 301 1 1
163386 401 1 1
163404 501 1 1
163440 101 1 1
163470 201 1 1
163476 301 1 1
163506 401 1 1
163524 501 1 1
163560 101 1 1
163590 201 1 1
163596 301 1 1
163626 401 1 1
163644 501 1 1
163680 101 1 1
163710 201 1 1
163716 301 1 1
163746 401 1 1
163764 501 1 1
163800 101 1 1
163830 201 1 1
163836 301 1 1
163866 401 1 1
163884 501 1 1
163920 101 1 1
163950 201 1 1
163956 301 1 1
163986 401 1 1
164004 501 1 1
164040 101 1 1
164070 201 1 1
164076 301 1 1
164106 401 1 1
164124 501 1 1
164160 101 1 1
164190 201 1 1
164196 301 1 1
164226 401 1 1
164244 501 1 1
164280 101 1 1
164310 201 1 1
164316 301 1 1
164346 401 1 1
164364 501 1 1
164400 101 1 1
164430 201 1 1
164436 301 1 1
164466 401 1 1
164484 501 1 1
164520 101 1 1
164550 201 1 1
164556 301 1 1
164586 401 1 1
164604 501 1 1
164640 101 1 1
164670 201 1 1
164676 301 1 1
164706 401 1 1
164724 501 1 1
164760 101 1 1
164790 201 1 1
164796 301 1 1
164826 401 1 1
164844 501 1 1
164880 101 1 1
164910 201 1 1
164916 301 1 1
164946 401 1 1
164964 501 1 1
165000 101 1 1
165030 201 1 1
165036 301 1 1
165066 401 1 1
165084 501 1 1
165120 101 1 1
165150 201 1 1
165156 301 1 1
165186 401 1 1
165204 501 1 1
165240 101 1 1
165270 201 1 1
165276 301 1 1
165306 401 1 1
165324 501 1 1
165360 101 1 1
165390 201 1 1
165396 301 1 1
165426 401 1 1
165444 501 1 1
165480 101 1 1
165510 201 1 1
165516 301 1 1
165546 401 1 1
165564 501 1 1
165600 101 1 1
165630 201 1 1
165636 301 1 1
165666 401 1 1
165684 501 1 1
165720 101 1 1
165750 201 1 1
165756 301 1 1
165786 401 1 1
165804 501 1 1
165840 101 1 1
165870 201 1 1
165876 301 1 1
165906 401 1 1
165924 501 1 1
165960 101 1 1
165990 201 1 1
165996 301 1 1
166026 401 1 1
166044 501 1 1
166080 101 1 1
166110 201 1 1
166116 301 1 1
166146 401 1 1
166164 501 1 1
166200 101 1 1
166230 201 1 1
166236 301 1 1
166266 401 1 1
166284 501 1 1
166320 101 1 1
166350 201 1 1
166356 301 1 1
166386 401 1 1
166404 501 1 1
166440 101 1 1
166470 201 1 1
166476 301 1 1
166506 401 1 1
166524 501 1 1
166560 101 1 1
166590 201 1 1
166596 301 1 1
166626 401 1 1
166644 501 1 1
166680 101 1 1
166710 201 1 1
166716 301 1 1
166746 401 1 1
166764 501 1 1
166800 101 1 1
166830 201 1 1
166836 301 1 1
166866 401 1 1
166884 501 1 1
166920 101 1 1
166950 201 1 1
166956 301 1 1
166986 401 1 1
167004 501 1 1
167040 101 1 1
167070 201 1 1
167076 301 1 1
167106 401 1 1
167124 501 1 1
167160 101 1 1
167190 201 1 1
167196 301 1 1
167226 401 1 1
167244 501 1 1
167280 101 1 1
167310 201 1 1
167316 301 1 1
167346 401 1 1
167364 501 1 1
167400 101 1 1
167430 201 1 1
167436 301 1 1
167466 401 1 1
167484 501 1 1
167520 101 1 1
167550 201 1 1
167556 301 1 1
167586 401 1 1
167604 501 1 1
167640 101 1 1
167670 201 1 1
167676 301 1 1
167706 401 1 1
167724 501 1 1
167760 101 1 1
167790 201 1 1
167796 301 1 1
167826 401 1 1
167844 501 1 1
167880 101 1 1
167910 201 1 1
167916 301 1 1
167946 401 1 1
167964 501 1 1
168000 101 1 1
168030 201 1 1
168036 301 1 1
168066 401 1 1
168084 501 1 1
168120 101 1 1
168150 201 1 1
